slug,outcome,analysis_outcome,label,category,category_label,family,data_frequency,panel_path,output_dir,figure_path,hybrid_excluded,cluster_var,reference_event_time,status,note,analysis_sample,n_panel_rows,n_observations,n_municipalities,n_municipalities_with_nonmissing_outcome,n_treated_municipalities,n_never_treated_municipalities,sample_year_min,sample_year_max,hybrid_municipalities_excluded,duplicate_unit_period_rows,event_time_step,analysis_period_note,event_time0_estimate,post_mean_event_1_8_ref0,post_abs_mean_event_1_8_ref0,n_pre_estimates,max_abs_pretrend_t,n_pre_p05,pretrend_label,n_post_estimates,pretrend_rank,post_abs_rank_value,why_tested,source_note,source_urls,measurement_variant,plot_path_absolute,output_dir_absolute,panel_path_absolute
public_bus_van_transport_share,school_access_public_bus_van_transport_enrollment_share_pp,bjs_public_bus_van_transport_share,Public-school students using bus/van transport,school_access_transport,School access / transport,transport_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_bus_van_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_bus_van_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_bus_van_transport_share.parquet,84777,52447,4037,4036,2792,1244,2008,2020,1534,0,1,,0.0396127461203201,0.0167515444996935,0.0167515444996935,8,15.614697670216664,8,fail,8,3,0.0167515444996935,"School access and transport outcomes test concrete access/burden margins in public services, especially rural residence, cross-municipality attendance, and school transport arrangements.",Base dos Dados INEP school census/school access fields assembled in the repository panel.,https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_bus_van_transport_share_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_bus_van_transport_share,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet
inep_transition_publica_taxa_migracao_eja_ef,inep_transition_publica_taxa_migracao_eja_ef,inep_transition_publica_taxa_migracao_eja_ef,Publica Taxa Migracao Eja Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_migracao_eja_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_ef.parquet,84777,52442,4037,4036,2792,1244,2008,2020,1534,0,1,,0.0715846184733015,0.0166367741192637,0.0166367741192637,8,10.367796743113994,8,fail,8,3,0.0166367741192637,"Education outcomes are relevant because the core BVR evidence changes recorded education composition; school flow, learning, teacher inputs, and education spending are useful placebo/mechanism screens for municipal public-service changes.","Base dos Dados INEP tables: Indicadores Educacionais, IDEB, SAEB, Sinopse/Censo Escolar, plus SICONFI education spending.",https://basedosdados.org/dataset/63f1218f-c446-4835-b746-f109a338e3a1; https://basedosdados.org/dataset/96eab476-5d30-459b-82be-f888d4d0d6b9; https://basedosdados.org/dataset/e083c9a2-1cee-4342-bedc-535cbad6f3cd; https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_ef_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_migracao_eja_ef,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet
inep_ind_municipal_had_ef_anos_finais,inep_ind_municipal_had_ef_anos_finais,inep_ind_municipal_had_ef_anos_finais,Municipal Had Ef Anos Finais,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_had_ef_anos_finais,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_anos_finais_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_anos_finais.parquet,84777,31570,4037,2976,2200,776,2010,2020,1534,0,1,,0.0454624979915389,-0.0146981070386707,0.0146981070386707,7,7.327599384234357,5,fail,8,3,0.0146981070386707,"Education outcomes are relevant because the core BVR evidence changes recorded education composition; school flow, learning, teacher inputs, and education spending are useful placebo/mechanism screens for municipal public-service changes.","Base dos Dados INEP tables: Indicadores Educacionais, IDEB, SAEB, Sinopse/Censo Escolar, plus SICONFI education spending.",https://basedosdados.org/dataset/63f1218f-c446-4835-b746-f109a338e3a1; https://basedosdados.org/dataset/96eab476-5d30-459b-82be-f888d4d0d6b9; https://basedosdados.org/dataset/e083c9a2-1cee-4342-bedc-535cbad6f3cd; https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,level/index,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_anos_finais_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_had_ef_anos_finais,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet
siconfi_annual_urbanism_log_pc,log1p_urbanism_pc_2008,log1p_urbanism_pc_2008,"Urbanism expenditure per capita, log(1+x), annual",siconfi_log_pc,Log expenditure per capita,urbanism,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/urbanism/siconfi_annual_urbanism_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_urbanism_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_urbanism_log_pc.parquet,84633,81889,4036,4034,2790,1244,2000,2020,1534,0,1,,0.0489901438079213,0.0134451258417103,0.0134451258417103,8,2.303367196133477,2,fail,8,3,0.0134451258417103,Fiscal log per-capita outcomes test whether municipalities shifted real spending levels around BVR; all monetary values are in December 2008 reais before log(1+x).,"Base dos Dados SICONFI municipal spending and revenue tables, deflated with Base dos Dados IPCA.",https://basedosdados.org/dataset/5a3dec52-8740-460e-b31d-0e0347979da0; https://basedosdados.org/dataset/ea4d07ca-e779-4d77-bcfa-b0fd5ebea828,log level,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_urbanism_log_pc_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/urbanism/siconfi_annual_urbanism_log_pc,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet
sinasc_all_very_preterm_share_known_pp,sinasc_all_very_preterm_share_known_pp,sinasc_all_very_preterm_share_known_pp,Very-preterm birth share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_very_preterm_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_very_preterm_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_very_preterm_share_known_pp.parquet,84777,84607,4037,4036,2792,1244,2000,2020,1534,0,1,,0.0441574845536521,-0.0130917845721097,0.0130917845721097,8,2.5608418712385537,2,fail,8,3,0.0130917845721097,"Health and birth outcomes are plausible downstream service-delivery or selection margins: BVR could shift who remains administratively connected, local political attention, or municipal health-service capacity around the rollout.","Base dos Dados health tables: SINASC, SIM, immunization, primary-care/IEPS-derived municipal health measures.",https://basedosdados.org/dataset/48ccef51-8207-40ee-af5b-134c8ac3fb8c; https://basedosdados.org/dataset/5beeec93-cbf3-43f6-9eea-9bee6a0d1683,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_very_preterm_share_known_pp_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_very_preterm_share_known_pp,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet
municipal_bus_van_transport_share,school_access_municipal_bus_van_transport_enrollment_share_pp,bjs_municipal_bus_van_transport_share,Municipal-school students using bus/van transport,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_bus_van_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_bus_van_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_bus_van_transport_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,0.042508121059624,0.0117806345971086,0.0117806345971086,8,16.525707526510757,8,fail,8,3,0.0117806345971086,"School access and transport outcomes test concrete access/burden margins in public services, especially rural residence, cross-municipality attendance, and school transport arrangements.",Base dos Dados INEP school census/school access fields assembled in the repository panel.,https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_bus_van_transport_share_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_bus_van_transport_share,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet
siconfi_annual_transport_share_total_revenue,transport_share_total_revenue,bjs_siconfi_annual_transport_share_total_revenue,"Transport share of total revenue, annual",siconfi_spending_shares,Spending shares,share_total_revenue,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_revenue/siconfi_annual_transport_share_total_revenue,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_revenue_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real revenue; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_revenue.parquet,84633,81848,4036,4034,2790,1244,2000,2020,1534,0,1,,0.00345252845433,-0.0108929296464028,0.0108929296464028,8,4.340398333685932,3,fail,8,3,0.0108929296464028,Fiscal share outcomes test composition changes in municipal budgets and reduce sensitivity to scale; numerator and denominator monetary values use the same December 2008 deflator.,"Base dos Dados SICONFI municipal spending and revenue tables, deflated with Base dos Dados IPCA.",https://basedosdados.org/dataset/5a3dec52-8740-460e-b31d-0e0347979da0; https://basedosdados.org/dataset/ea4d07ca-e779-4d77-bcfa-b0fd5ebea828,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_revenue_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_revenue/siconfi_annual_transport_share_total_revenue,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet
municipal_rural_residence_share,school_access_municipal_rural_residence_enrollment_share_pp,bjs_municipal_rural_residence_share,Municipal-school students living in rural areas,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_rural_residence_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_rural_residence_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_rural_residence_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,-0.0142397319422804,-0.0091501834407489,0.0091501834407489,8,10.367551040040258,7,fail,8,3,0.0091501834407489,"School access and transport outcomes test concrete access/burden margins in public services, especially rural residence, cross-municipality attendance, and school transport arrangements.",Base dos Dados INEP school census/school access fields assembled in the repository panel.,https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_rural_residence_share_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_rural_residence_share,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet
siconfi_annual_health_share_total_spending,health_share_total_spending,bjs_siconfi_annual_health_share_total_spending,"Health share of total expenditure, annual",siconfi_spending_shares,Spending shares,share_total_spending,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_health_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_health_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_health_share_total_spending.parquet,84633,81882,4036,4034,2790,1244,2000,2020,1534,0,1,,-0.0027368447267418,-0.0076331998652111,0.0076331998652111,8,3.1015608430338646,2,fail,8,3,0.0076331998652111,Fiscal share outcomes test composition changes in municipal budgets and reduce sensitivity to scale; numerator and denominator monetary values use the same December 2008 deflator.,"Base dos Dados SICONFI municipal spending and revenue tables, deflated with Base dos Dados IPCA.",https://basedosdados.org/dataset/5a3dec52-8740-460e-b31d-0e0347979da0; https://basedosdados.org/dataset/ea4d07ca-e779-4d77-bcfa-b0fd5ebea828,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_health_share_total_spending_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_health_share_total_spending,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet
siconfi_cycle2_health_share_total_spending,health_share_total_spending,bjs_siconfi_cycle2_health_share_total_spending,"Health share of total expenditure, cycle2",siconfi_spending_shares,Spending shares,share_total_spending,cycle2,data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_spending/siconfi_cycle2_health_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_health_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_health_share_total_spending.parquet,44360,44015,4036,4034,2790,1244,2000,2020,1534,0,2,,-0.0034738101284297,-0.0071133975150079,0.0071133975150079,4,2.661598983346582,2,fail,4,3,0.0071133975150079,Fiscal share outcomes test composition changes in municipal budgets and reduce sensitivity to scale; numerator and denominator monetary values use the same December 2008 deflator.,"Base dos Dados SICONFI municipal spending and revenue tables, deflated with Base dos Dados IPCA.",https://basedosdados.org/dataset/5a3dec52-8740-460e-b31d-0e0347979da0; https://basedosdados.org/dataset/ea4d07ca-e779-4d77-bcfa-b0fd5ebea828,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_health_share_total_spending_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_spending/siconfi_cycle2_health_share_total_spending,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet
